DateTime,VIA40RDB_V_PRES,GRAC_STAPRE_LIVE,TFLORESRDB_V_PRES_L10,TFLORESRDB_V_PRES_L12,CRA46_V_PRES,7DEABRIL1_STAPRE_LIVE,CALLE30_V_PRES,ARENOSA_RED_PRESION,ARENOSA_RED_TEMPERATURA,ARENOSA_RED_FLOWRATE
2/11/2023 22:30, 241.48 , 242.76 , 239.43 , 239.09 , 241.72 , 239.79 , 246.54 , 250.07 , 64.94 ," 1,287.19 "
2/11/2023 22:45, 242.43 , 243.52 , 239.43 , 240.04 , 242.82 , 239.98 , 246.73 , 249.99 , 64.89 ," 1,311.81 "
2/11/2023 23:00, 242.43 , 243.48 , 240.39 , 240.81 , 242.82 , 240.01 , 246.67 , 249.98 , 64.85 ," 1,183.46 "
2/11/2023 23:15, 243.39 , 244.05 , 241.03 , 241.00 , 243.27 , 240.01 , 247.12 , 249.99 , 64.92 ," 1,189.12 "
2/11/2023 23:30, 243.39 , 244.10 , 241.03 , 241.00 , 243.27 , 240.19 , 247.12 , 249.96 , 65.16 ," 1,222.38 "
2/11/2023 23:45, 243.39 , 244.29 , 241.03 , 241.00 , 243.27 , 240.66 , 247.12 , 250.01 , 65.61 ," 1,227.78 "
3/11/2023 0:00, 243.39 , 244.07 , 241.03 , 241.00 , 243.31 , 240.41 , 247.18 , 249.92 , 65.99 ," 1,153.91 "
3/11/2023 0:15, 243.39 , 243.97 , 241.03 , 241.00 , 243.31 , 240.31 , 247.18 , 249.96 , 66.40 ," 1,159.65 "
3/11/2023 0:30, 243.39 , 244.05 , 241.03 , 241.00 , 243.31 , 240.31 , 247.18 , 249.98 , 66.67 ," 1,119.21 "
3/11/2023 0:45, 243.39 , 244.16 , 241.67 , 241.32 , 243.39 , 240.50 , 247.50 , 249.90 , 66.69 ," 1,096.51 "
3/11/2023 1:00, 243.39 , 244.42 , 241.67 , 241.32 , 243.97 , 240.50 , 247.35 , 250.08 , 66.58 ," 1,156.20 "
3/11/2023 1:15, 243.07 , 244.16 , 240.71 , 240.68 , 243.59 , 240.43 , 247.44 , 249.98 , 66.57 ," 1,181.89 "
3/11/2023 1:30, 243.39 , 243.96 , 240.71 , 240.68 , 243.36 , 240.43 , 247.25 , 250.05 , 66.74 ," 1,126.54 "
3/11/2023 1:45, 243.65 , 244.26 , 241.35 , 241.32 , 243.84 , 240.43 , 247.31 , 250.02 , 67.36 ," 1,134.24 "
3/11/2023 2:00, 243.71 , 244.15 , 241.35 , 241.51 , 243.97 , 240.62 , 247.44 , 249.96 , 67.35 ," 1,122.45 "
3/11/2023 2:15, 243.71 , 244.23 , 240.71 , 241.32 , 243.59 , 240.53 , 247.45 , 250.11 , 67.31 ," 1,180.66 "
3/11/2023 2:30, 243.07 , 244.01 , 240.71 , 241.32 , 243.52 , 240.53 , 247.44 , 250.08 , 67.30 ," 1,113.82 "
3/11/2023 2:45, 243.71 , 244.19 , 241.80 , 241.58 , 243.65 , 240.43 , 247.31 , 249.99 , 67.34 ," 1,141.72 "
3/11/2023 3:00, 243.71 , 244.52 , 241.67 , 241.00 , 243.59 , 240.53 , 247.57 , 250.02 , 67.23 ," 1,206.26 "
3/11/2023 3:15, 243.71 , 244.08 , 240.71 , 241.00 , 243.84 , 240.53 , 247.38 , 249.90 , 67.18 ," 1,199.45 "
3/11/2023 3:30, 243.71 , 244.27 , 241.67 , 241.00 , 243.78 , 240.53 , 247.38 , 249.96 , 67.20 ," 1,147.91 "
3/11/2023 3:45, 243.71 , 244.11 , 240.90 , 241.00 , 243.46 , 240.62 , 247.25 , 250.02 , 67.11 ," 1,137.83 "
3/11/2023 4:00, 243.71 , 244.28 , 241.35 , 241.00 , 243.46 , 240.34 , 247.25 , 249.96 , 67.12 ," 1,202.23 "
3/11/2023 4:15, 243.39 , 244.11 , 240.39 , 240.04 , 243.07 , 240.43 , 247.02 , 250.01 , 67.17 ," 1,242.01 "
3/11/2023 4:30, 242.56 , 243.70 , 240.39 , 239.73 , 242.50 , 240.43 , 246.94 , 250.01 , 67.14 ," 1,325.34 "
3/11/2023 4:45, 242.75 , 243.41 , 239.43 , 239.73 , 242.95 , 239.87 , 246.52 , 249.98 , 67.08 ," 1,403.87 "
3/11/2023 5:00, 241.80 , 242.90 , 239.43 , 238.77 , 241.92 , 239.87 , 246.09 , 249.89 , 67.02 ," 1,517.39 "
3/11/2023 5:15, 240.84 , 241.76 , 237.83 , 237.81 , 240.96 , 236.52 , 245.20 , 250.01 , 67.04 ," 1,633.73 "
3/11/2023 5:30, 239.88 , 240.62 , 237.26 , 236.85 , 239.85 , 236.52 , 245.07 , 249.96 , 67.05 ," 1,698.32 "
3/11/2023 5:45, 238.15 , 239.83 , 234.96 , 234.62 , 238.45 , 234.09 , 244.56 , 250.05 , 67.10 ," 1,848.31 "
3/11/2023 6:00, 237.00 , 238.21 , 234.96 , 234.62 , 237.19 , 231.39 , 244.37 , 250.04 , 67.03 ," 1,840.32 "
3/11/2023 6:15, 236.11 , 237.18 , 233.04 , 232.70 , 235.58 , 227.94 , 243.89 , 249.92 , 67.01 ," 1,889.87 "
3/11/2023 6:30, 235.34 , 236.42 , 232.08 , 232.51 , 234.94 , 227.94 , 243.34 , 249.90 , 67.10 ," 1,844.55 "
3/11/2023 6:45, 236.05 , 236.55 , 232.08 , 231.75 , 235.39 , 227.94 , 243.53 , 249.98 , 67.36 ," 1,963.96 "
3/11/2023 7:00, 234.13 , 235.31 , 231.89 , 231.11 , 234.00 , 228.68 , 243.53 , 249.92 , 67.66 ," 1,910.36 "
3/11/2023 7:15, 235.09 , 235.81 , 231.76 , 231.11 , 234.49 , 230.43 , 243.02 , 250.04 , 67.91 ," 1,922.39 "
3/11/2023 7:30, 234.13 , 235.34 , 231.76 , 231.11 , 233.72 , 230.43 , 243.53 , 250.11 , 68.13 ," 1,960.45 "
3/11/2023 7:45, 233.36 , 234.88 , 229.52 , 229.96 , 233.47 , 230.31 , 242.89 , 250.04 , 67.98 ," 2,011.56 "
3/11/2023 8:00, 232.53 , 233.50 , 229.84 , 229.19 , 231.93 , 230.92 , 242.55 , 249.98 , 68.23 ," 2,017.33 "
3/11/2023 8:15, 231.77 , 233.14 , 228.88 , 229.19 , 231.67 , 229.33 , 242.77 , 249.93 , 68.87 ," 1,944.54 "
3/11/2023 8:30, 232.53 , 233.62 , 228.88 , 229.19 , 232.19 , 229.33 , 243.21 , 250.10 , 69.00 ," 1,852.17 "
3/11/2023 8:45, 231.25 , 232.95 , 228.88 , 229.19 , 230.84 , 229.61 , 242.51 , 250.07 , 69.28 ," 2,036.74 "
3/11/2023 9:00, 231.45 , 232.31 , 228.88 , 229.19 , 231.29 , 228.09 , 242.57 , 249.95 , 69.52 ," 2,035.06 "
3/11/2023 9:15, 231.25 , 232.20 , 228.88 , 229.19 , 230.90 , 226.88 , 242.41 , 249.89 , 69.76 ," 2,054.48 "
3/11/2023 9:30, 231.57 , 232.07 , 228.88 , 229.19 , 230.65 , 226.88 , 242.57 , 249.99 , 69.87 ," 2,108.29 "
3/11/2023 9:45, 231.00 , 232.15 , 228.88 , 229.19 , 230.58 , 227.04 , 241.74 , 249.98 , 70.07 ," 2,204.39 "
3/11/2023 10:00, 230.62 , 231.69 , 228.88 , 229.19 , 229.88 , 225.68 , 242.25 , 249.96 , 70.13 ," 2,218.19 "
3/11/2023 10:15, 229.27 , 230.58 , 228.88 , 229.19 , 228.66 , 224.25 , 240.99 , 249.96 , 70.18 ," 2,189.00 "
3/11/2023 10:30, 229.02 , 230.13 , 228.88 , 229.19 , 228.60 , 224.25 , 241.10 , 250.24 , 70.34 ," 2,242.42 "
3/11/2023 10:45, 229.02 , 230.97 , 228.88 , 229.19 , 228.66 , 223.45 , 241.02 , 249.93 , 70.12 ," 2,287.48 "
3/11/2023 11:00, 227.42 , 229.02 , 228.88 , 229.19 , 226.81 , 221.11 , 240.59 , 250.05 , 70.34 ," 2,438.86 "
3/11/2023 11:15, 227.42 , 227.43 , 228.88 , 229.19 , 226.81 , 213.84 , 240.59 , 249.87 , 70.26 ," 2,403.97 "
3/11/2023 11:30, 226.59 , 227.52 , 228.88 , 229.19 , 224.95 , 213.84 , 240.40 , 250.01 , 70.26 ," 2,375.87 "
3/11/2023 11:45, 226.14 , 227.76 , 228.88 , 229.19 , 224.88 , 210.76 , 239.87 , 249.87 , 70.10 ," 2,339.10 "
3/11/2023 12:00, 225.19 , 226.45 , 228.88 , 229.19 , 224.24 , 209.92 , 239.63 , 249.96 , 70.25 ," 2,359.56 "
3/11/2023 12:15, 225.19 , 226.73 , 228.88 , 229.19 , 224.50 , 211.14 , 240.27 , 249.89 , 69.70 ," 2,400.31 "
3/11/2023 12:30, 226.14 , 227.04 , 228.88 , 229.19 , 224.88 , 211.14 , 240.27 , 249.93 , 70.34 ," 2,288.07 "
3/11/2023 12:45, 227.68 , 229.10 , 228.88 , 229.19 , 226.68 , 213.19 , 240.33 , 249.98 , 70.59 ," 2,350.40 "
3/11/2023 13:00, 228.44 , 229.00 , 228.88 , 229.19 , 227.51 , 216.92 , 241.23 , 249.99 , 69.54 ," 2,241.94 "
3/11/2023 13:15, 229.34 , 230.76 , 228.88 , 229.19 , 228.73 , 223.42 , 241.29 , 249.98 , 68.94 ," 2,146.06 "
3/11/2023 13:30, 231.25 , 231.76 , 228.88 , 229.19 , 230.14 , 223.42 , 242.13 , 249.98 , 68.82 ," 2,070.42 "
3/11/2023 13:45, 231.57 , 232.85 , 228.88 , 229.19 , 231.23 , 226.71 , 242.57 , 250.01 , 68.30 ," 1,996.15 "
3/11/2023 14:00, 233.17 , 234.34 , 228.88 , 229.19 , 232.83 , 227.89 , 243.18 , 250.07 , 68.01 ," 1,925.74 "
3/11/2023 14:15, 235.09 , 235.44 , 228.88 , 229.19 , 234.26 , 232.35 , 243.73 , 249.99 , 68.13 ," 1,894.38 "
3/11/2023 14:30, 235.73 , 235.95 , 233.17 , 233.34 , 234.68 , 232.35 , 243.47 , 249.98 , 68.16 ," 1,862.83 "
3/11/2023 14:45, 235.73 , 236.56 , 233.68 , 233.34 , 235.13 , 233.10 , 243.75 , 249.98 , 68.48 ," 1,848.14 "
3/11/2023 15:00, 235.73 , 236.78 , 233.36 , 233.34 , 235.45 , 234.03 , 243.64 , 249.96 , 68.70 ," 1,822.37 "
3/11/2023 15:15, 236.68 , 237.12 , 233.04 , 233.02 , 235.84 , 234.10 , 244.05 , 249.98 , 69.31 ," 1,948.04 "
3/11/2023 15:30, 235.66 , 236.23 , 233.04 , 233.02 , 234.99 , 235.03 , 243.60 , 250.01 , 69.22 ," 1,839.26 "
3/11/2023 15:45, 236.05 , 236.91 , 233.04 , 233.34 , 235.84 , 234.29 , 243.66 , 250.01 , 68.80 ," 1,871.72 "
3/11/2023 16:00, 235.34 , 236.34 , 233.04 , 233.34 , 235.16 , 234.66 , 243.53 , 250.02 , 68.76 ," 1,897.72 "
3/11/2023 16:15, 236.68 , 236.96 , 234.00 , 234.30 , 235.77 , 234.13 , 244.07 , 249.99 , 69.57 ," 1,910.91 "
3/11/2023 16:30, 236.37 , 237.10 , 233.42 , 233.34 , 235.96 , 234.13 , 244.05 , 250.01 , 69.94 ," 1,828.41 "
3/11/2023 16:45, 237.00 , 237.56 , 234.00 , 233.98 , 236.63 , 234.50 , 244.05 , 250.11 , 70.25 ," 1,815.10 "
3/11/2023 17:00, 237.00 , 238.15 , 233.68 , 233.98 , 236.63 , 232.66 , 244.30 , 250.10 , 70.60 ," 1,916.96 "
3/11/2023 17:15, 236.68 , 236.98 , 233.87 , 233.98 , 236.63 , 232.10 , 244.17 , 249.90 , 70.91 ," 1,771.80 "
3/11/2023 17:30, 236.68 , 237.55 , 233.68 , 233.98 , 236.09 , 232.10 , 244.17 , 249.96 , 70.95 ," 1,794.67 "
3/11/2023 17:45, 236.68 , 237.53 , 234.00 , 234.75 , 236.22 , 232.66 , 244.05 , 249.69 , 70.66 ," 1,885.11 "
3/11/2023 18:00, 236.37 , 237.91 , 234.00 , 233.98 , 235.84 , 233.53 , 244.28 , 249.95 , 70.57 ," 1,935.99 "
3/11/2023 18:15, 235.73 , 236.58 , 233.04 , 233.02 , 235.45 , 231.57 , 243.85 , 250.02 , 70.73 ," 1,910.18 "
3/11/2023 18:30, 235.73 , 236.52 , 233.04 , 233.02 , 235.13 , 231.57 , 243.66 , 250.01 , 70.89 ," 1,927.51 "
3/11/2023 18:45, 235.34 , 236.32 , 232.08 , 233.02 , 234.94 , 230.17 , 243.64 , 249.93 , 70.66 ," 1,900.58 "
3/11/2023 19:00, 235.41 , 236.24 , 233.04 , 233.02 , 234.59 , 231.22 , 244.10 , 250.05 , 70.63 ," 1,844.91 "
3/11/2023 19:15, 236.37 , 237.16 , 233.04 , 233.02 , 235.71 , 233.18 , 244.43 , 250.11 , 70.50 ," 1,906.98 "
3/11/2023 19:30, 235.41 , 236.46 , 233.04 , 233.02 , 235.11 , 233.18 , 244.11 , 250.11 , 70.35 ," 1,864.02 "
3/11/2023 19:45, 237.00 , 237.84 , 234.96 , 234.75 , 236.67 , 232.06 , 244.74 , 250.07 , 69.96 ," 1,781.78 "
3/11/2023 20:00, 237.96 , 238.35 , 234.96 , 234.94 , 237.18 , 234.77 , 244.62 , 250.05 , 69.72 ," 1,748.24 "
3/11/2023 20:15, 237.96 , 238.83 , 234.96 , 234.94 , 237.37 , 235.89 , 244.24 , 249.96 , 69.58 ," 1,726.42 "
3/11/2023 20:30, 237.96 , 238.62 , 235.53 , 235.13 , 237.44 , 235.89 , 244.69 , 250.05 , 69.30 ," 1,710.53 "
3/11/2023 20:45, 237.96 , 238.50 , 234.96 , 234.94 , 237.57 , 235.45 , 244.69 , 250.07 , 68.91 ," 1,721.01 "
3/11/2023 21:00, 237.96 , 238.61 , 235.91 , 235.89 , 237.82 , 236.47 , 244.43 , 250.04 , 68.69 ," 1,667.92 "
3/11/2023 21:15, 238.92 , 239.85 , 236.55 , 237.49 , 239.04 , 238.06 , 245.26 , 250.02 , 68.46 ," 1,649.19 "
3/11/2023 21:30, 239.88 , 240.37 , 238.47 , 238.45 , 239.68 , 238.25 , 245.52 , 249.96 , 68.30 ," 1,486.38 "
3/11/2023 21:45, 240.84 , 241.55 , 238.47 , 238.45 , 240.64 , 238.62 , 246.16 , 249.95 , 68.16 ," 1,452.69 "
3/11/2023 22:00, 241.48 , 242.21 , 238.47 , 238.45 , 241.15 , 239.37 , 246.29 , 249.99 , 68.03 ," 1,424.83 "
3/11/2023 22:15, 240.84 , 242.04 , 239.43 , 239.41 , 240.83 , 239.93 , 246.22 , 250.02 , 67.87 ," 1,409.42 "
3/11/2023 22:30, 241.48 , 242.67 , 239.43 , 239.41 , 241.79 , 239.93 , 246.54 , 250.13 , 67.80 ," 1,363.50 "
3/11/2023 22:45, 241.48 , 242.83 , 240.39 , 240.36 , 241.73 , 240.02 , 246.67 , 250.08 , 67.64 ," 1,312.42 "
3/11/2023 23:00, 242.63 , 243.48 , 240.39 , 240.36 , 242.54 , 240.30 , 246.73 , 250.02 , 67.55 ," 1,276.76 "
3/11/2023 23:15, 243.07 , 243.86 , 241.03 , 240.36 , 243.20 , 240.70 , 247.11 , 249.95 , 67.47 ," 1,253.56 "
3/11/2023 23:30, 243.07 , 243.70 , 240.39 , 240.36 , 242.84 , 240.70 , 246.54 , 250.02 , 67.38 ," 1,328.71 "
3/11/2023 23:45, 242.43 , 243.69 , 240.39 , 240.68 , 242.95 , 240.79 , 247.04 , 250.10 , 67.46 ," 1,252.66 "
4/11/2023 0:00, 242.63 , 243.54 , 240.39 , 240.36 , 242.95 , 240.70 , 246.99 , 249.98 , 67.60 ," 1,229.63 "
4/11/2023 0:15, 242.63 , 244.17 , 240.39 , 241.00 , 242.95 , 241.07 , 246.99 , 249.95 , 67.75 ," 1,218.01 "
4/11/2023 0:30, 242.75 , 243.57 , 240.39 , 240.04 , 242.88 , 241.07 , 247.18 , 250.01 , 67.92 ," 1,190.07 "
4/11/2023 0:45, 242.75 , 243.95 , 241.03 , 241.00 , 243.33 , 240.54 , 247.25 , 249.96 , 68.09 ," 1,169.45 "
4/11/2023 1:00, 242.75 , 244.23 , 241.03 , 241.00 , 243.33 , 240.82 , 247.25 , 249.93 , 68.20 ," 1,123.37 "
4/11/2023 1:15, 242.94 , 244.26 , 241.03 , 241.00 , 243.14 , 241.01 , 247.38 , 250.04 , 68.43 ," 1,145.60 "
4/11/2023 1:30, 243.39 , 244.19 , 241.03 , 241.00 , 243.39 , 241.01 , 247.38 , 250.02 , 68.60 ," 1,166.49 "
4/11/2023 1:45, 243.39 , 243.97 , 241.03 , 241.00 , 243.51 , 240.91 , 247.54 , 250.02 , 68.73 ," 1,196.02 "
4/11/2023 2:00, 243.39 , 243.95 , 241.03 , 241.00 , 243.38 , 240.73 , 247.57 , 250.02 , 68.89 ," 1,195.37 "
4/11/2023 2:15, 243.39 , 244.03 , 241.03 , 241.00 , 243.20 , 240.73 , 247.50 , 249.96 , 68.98 ," 1,148.55 "
4/11/2023 2:30, 243.39 , 243.98 , 241.03 , 241.00 , 243.18 , 240.82 , 247.25 , 250.01 , 69.07 ," 1,133.41 "
4/11/2023 2:45, 243.39 , 244.48 , 240.39 , 241.00 , 243.54 , 240.91 , 247.57 , 249.99 , 69.14 ," 1,157.29 "
4/11/2023 3:00, 243.71 , 244.13 , 241.35 , 241.00 , 243.52 , 241.01 , 247.44 , 249.93 , 69.25 ," 1,152.01 "
4/11/2023 3:15, 243.07 , 244.02 , 241.03 , 241.00 , 243.18 , 240.82 , 247.44 , 249.92 , 69.35 ," 1,168.33 "
4/11/2023 3:30, 243.26 , 244.35 , 241.03 , 241.00 , 243.59 , 240.91 , 247.31 , 249.96 , 69.58 ," 1,223.29 "
4/11/2023 3:45, 243.07 , 243.56 , 241.35 , 241.00 , 242.95 , 240.91 , 247.18 , 249.96 , 69.60 ," 1,187.10 "
4/11/2023 4:00, 243.07 , 243.98 , 240.39 , 240.68 , 243.00 , 240.73 , 247.25 , 250.01 , 68.41 ," 1,192.37 "
4/11/2023 4:15, 243.39 , 244.12 , 240.39 , 240.68 , 243.59 , 241.01 , 247.25 , 250.01 , 67.76 ," 1,241.75 "
4/11/2023 4:30, 243.07 , 243.69 , 240.07 , 240.68 , 242.95 , 241.01 , 246.93 , 250.01 , 67.76 ," 1,256.74 "
4/11/2023 4:45, 242.43 , 243.67 , 240.71 , 240.36 , 242.95 , 240.73 , 246.93 , 249.99 , 67.56 ," 1,452.70 "
4/11/2023 5:00, 241.48 , 242.45 , 239.75 , 239.41 , 241.67 , 240.35 , 246.35 , 250.07 , 67.45 ," 1,357.03 "
4/11/2023 5:15, 242.11 , 242.63 , 239.75 , 239.41 , 241.79 , 239.82 , 246.54 , 250.07 , 67.52 ," 1,361.50 "
4/11/2023 5:30, 241.80 , 242.29 , 238.79 , 238.77 , 241.47 , 239.82 , 246.09 , 249.92 , 67.37 ," 1,530.98 "
4/11/2023 5:45, 241.16 , 241.74 , 238.79 , 238.77 , 240.83 , 239.35 , 246.07 , 249.92 , 67.41 ," 1,439.68 "
4/11/2023 6:00, 241.16 , 241.82 , 237.83 , 237.81 , 240.83 , 239.35 , 246.07 , 250.01 , 67.42 ," 1,486.15 "
4/11/2023 6:15, 241.16 , 241.36 , 237.83 , 236.85 , 240.83 , 237.09 , 246.07 , 250.04 , 67.33 ," 1,598.57 "
4/11/2023 6:30, 239.69 , 240.49 , 236.87 , 236.85 , 239.21 , 236.72 , 245.26 , 250.07 , 67.27 ," 1,746.75 "
4/11/2023 6:45, 237.96 , 238.61 , 234.00 , 233.98 , 237.18 , 235.22 , 244.88 , 250.04 , 67.25 ," 1,805.95 "
4/11/2023 7:00, 236.37 , 237.39 , 233.04 , 233.02 , 236.03 , 232.15 , 244.29 , 250.07 , 67.27 ," 1,866.64 "
4/11/2023 7:15, 235.73 , 236.88 , 233.04 , 232.45 , 235.52 , 231.44 , 244.05 , 249.93 , 66.99 ," 1,829.41 "
4/11/2023 7:30, 235.73 , 236.22 , 233.04 , 233.02 , 235.52 , 231.44 , 243.60 , 249.95 , 66.81 ," 1,911.04 "
4/11/2023 7:45, 234.77 , 235.91 , 232.08 , 232.06 , 235.52 , 230.48 , 243.41 , 250.02 , 67.04 ," 1,932.86 "
4/11/2023 8:00, 233.81 , 235.27 , 231.12 , 231.11 , 233.59 , 231.13 , 242.61 , 249.96 , 67.54 ," 1,957.93 "
4/11/2023 8:15, 233.81 , 234.94 , 231.12 , 231.11 , 233.39 , 229.99 , 242.96 , 250.04 , 67.94 ," 1,964.67 "
4/11/2023 8:30, 233.04 , 234.53 , 230.16 , 229.51 , 232.16 , 229.99 , 242.57 , 250.01 , 68.32 ," 2,045.27 "
4/11/2023 8:45, 232.21 , 233.28 , 228.88 , 228.87 , 231.35 , 228.47 , 242.55 , 250.13 , 68.40 ," 2,055.25 "
4/11/2023 9:00, 231.89 , 232.70 , 228.88 , 227.91 , 231.35 , 227.42 , 242.19 , 249.93 , 68.56 ," 2,049.49 "
4/11/2023 9:15, 230.94 , 231.85 , 229.07 , 228.87 , 231.29 , 227.11 , 242.00 , 249.92 , 68.69 ," 2,092.78 "
4/11/2023 9:30, 231.89 , 233.17 , 228.88 , 228.87 , 231.48 , 227.11 , 242.25 , 250.07 , 69.04 ," 2,101.49 "
4/11/2023 9:45, 231.89 , 232.75 , 229.65 , 228.87 , 231.23 , 227.08 , 242.32 , 250.01 , 68.75 ," 2,035.28 "
4/11/2023 10:00, 231.45 , 232.56 , 228.88 , 228.87 , 231.23 , 226.40 , 242.32 , 250.01 , 69.24 ," 2,064.51 "
4/11/2023 10:15, 231.57 , 232.48 , 228.88 , 228.87 , 231.07 , 224.60 , 242.06 , 250.07 , 69.16 ," 2,106.24 "
4/11/2023 10:30, 231.57 , 232.24 , 227.92 , 227.91 , 230.83 , 225.35 , 242.01 , 250.04 , 68.66 ," 2,093.57 "
4/11/2023 10:45, 231.06 , 232.07 , 227.92 , 227.91 , 230.35 , 225.82 , 241.74 , 250.01 , 68.16 ," 2,106.03 "
4/11/2023 11:00, 230.30 , 231.74 , 226.96 , 226.96 , 229.18 , 223.08 , 241.87 , 249.98 , 68.07 ," 2,212.56 "
4/11/2023 11:15, 229.34 , 230.58 , 226.32 , 226.96 , 228.68 , 219.35 , 241.29 , 249.96 , 68.29 ," 2,271.40 "
4/11/2023 11:30, 228.06 , 229.50 , 225.05 , 225.04 , 227.32 , 219.35 , 240.72 , 249.98 , 68.36 ," 2,369.89 "
4/11/2023 11:45, 227.42 , 228.82 , 224.09 , 223.96 , 226.55 , 217.36 , 240.40 , 249.96 , 68.16 ," 2,461.46 "
4/11/2023 12:00, 226.46 , 227.69 , 223.13 , 222.81 , 225.22 , 213.54 , 239.50 , 249.95 , 69.82 ," 2,423.02 "
4/11/2023 12:15, 225.82 , 227.29 , 224.09 , 223.77 , 224.95 , 212.83 , 239.36 , 249.98 , 70.03 ," 2,401.24 "
4/11/2023 12:30, 227.10 , 228.10 , 224.09 , 223.77 , 226.02 , 212.83 , 240.27 , 250.04 , 69.47 ," 2,378.42 "
4/11/2023 12:45, 227.10 , 228.90 , 224.09 , 224.53 , 226.02 , 213.92 , 240.27 , 249.96 , 69.23 ," 2,339.03 "
4/11/2023 13:00, 227.10 , 229.41 , 226.32 , 226.64 , 226.02 , 211.80 , 240.27 , 249.84 , 69.28 ," 2,291.63 "
4/11/2023 13:15, 229.34 , 230.44 , 227.28 , 227.60 , 228.28 , 217.45 , 241.42 , 250.04 , 69.19 ," 2,156.02 "
4/11/2023 13:30, 230.30 , 231.83 , 228.56 , 228.23 , 230.48 , 217.45 , 241.93 , 250.07 , 69.30 ," 2,117.74 "
4/11/2023 13:45, 231.89 , 232.54 , 230.48 , 230.15 , 230.58 , 219.57 , 242.32 , 249.98 , 69.02 ," 2,061.15 "
4/11/2023 14:00, 233.81 , 234.52 , 231.44 , 231.68 , 233.47 , 222.43 , 242.77 , 249.89 , 68.95 ," 1,984.69 "
4/11/2023 14:15, 234.13 , 235.25 , 231.76 , 231.75 , 233.72 , 227.31 , 242.51 , 249.92 , 68.84 ," 1,950.65 "
4/11/2023 14:30, 235.41 , 235.80 , 232.72 , 232.51 , 234.12 , 227.31 , 243.21 , 250.10 , 69.08 ," 1,908.87 "
4/11/2023 14:45, 236.37 , 236.16 , 233.68 , 233.66 , 235.64 , 227.40 , 244.05 , 250.07 , 70.27 ," 1,897.20 "
4/11/2023 15:00, 236.37 , 236.90 , 234.64 , 234.62 , 235.90 , 228.77 , 243.60 , 249.93 , 70.80 ," 1,717.67 "
4/11/2023 15:15, 238.35 , 238.86 , 235.60 , 235.26 , 237.86 , 233.26 , 244.79 , 249.98 , 70.94 ," 1,681.05 "
4/11/2023 15:30, 238.92 , 239.29 , 235.91 , 236.02 , 238.40 , 233.26 , 244.94 , 250.10 , 70.27 ," 1,743.95 "
4/11/2023 15:45, 238.15 , 239.13 , 235.53 , 235.26 , 238.01 , 234.45 , 244.49 , 250.11 , 69.97 ," 1,759.95 "
4/11/2023 16:00, 238.92 , 238.71 , 236.23 , 236.21 , 238.01 , 234.82 , 244.30 , 250.11 , 70.23 ," 1,748.65 "
4/11/2023 16:15, 238.92 , 238.95 , 235.47 , 235.58 , 237.90 , 234.88 , 244.94 , 250.11 , 70.07 ," 1,721.27 "
4/11/2023 16:30, 237.96 , 238.83 , 235.28 , 234.62 , 237.37 , 234.88 , 244.42 , 249.99 , 69.95 ," 1,771.86 "
4/11/2023 16:45, 237.96 , 238.27 , 235.91 , 235.45 , 237.50 , 234.54 , 244.17 , 249.98 , 69.71 ," 1,734.96 "
4/11/2023 17:00, 238.28 , 239.09 , 235.91 , 235.51 , 237.69 , 235.38 , 244.30 , 249.92 , 69.36 ," 1,742.78 "
4/11/2023 17:15, 238.28 , 238.86 , 235.28 , 234.94 , 238.01 , 235.59 , 244.69 , 249.90 , 69.04 ," 1,747.46 "
4/11/2023 17:30, 237.64 , 238.55 , 235.28 , 235.89 , 238.01 , 234.94 , 244.56 , 249.95 , 68.82 ," 1,805.81 "
4/11/2023 17:45, 237.64 , 238.09 , 235.28 , 234.94 , 237.12 , 235.81 , 244.29 , 250.10 , 68.76 ," 1,730.24 "
4/11/2023 18:00, 237.83 , 238.79 , 235.28 , 235.89 , 237.82 , 233.75 , 244.88 , 249.98 , 68.78 ," 1,719.88 "
4/11/2023 18:15, 238.22 , 238.74 , 236.23 , 235.89 , 237.95 , 235.18 , 244.30 , 250.07 , 68.71 ," 1,734.03 "
4/11/2023 18:30, 237.64 , 238.38 , 235.60 , 234.94 , 237.25 , 235.18 , 244.62 , 249.99 , 68.68 ," 1,791.36 "
4/11/2023 18:45, 237.64 , 238.25 , 235.53 , 235.89 , 237.25 , 233.03 , 244.37 , 250.19 , 68.56 ," 1,811.07 "
4/11/2023 19:00, 237.64 , 238.73 , 235.15 , 235.58 , 237.53 , 232.32 , 244.84 , 249.98 , 68.51 ," 1,724.37 "
4/11/2023 19:15, 237.64 , 238.96 , 235.91 , 235.58 , 237.37 , 233.99 , 244.57 , 250.11 , 68.31 ," 1,719.52 "
4/11/2023 19:30, 238.15 , 239.39 , 235.91 , 235.89 , 237.90 , 235.58 , 244.94 , 249.82 , 67.76 ," 1,705.89 "
4/11/2023 19:45, 238.60 , 239.04 , 236.55 , 236.85 , 238.33 , 234.27 , 244.94 , 250.53 , 67.37 ," 1,730.47 "
4/11/2023 20:00, 238.92 , 240.05 , 236.55 , 236.85 , 238.98 , 235.61 , 245.10 , 249.95 , 67.42 ," 1,660.49 "
4/11/2023 20:15, 238.92 , 239.59 , 236.23 , 235.89 , 238.45 , 236.45 , 245.26 , 249.98 , 67.41 ," 1,632.42 "
